id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size,device_type,os_family,brand,mac_address,identity_confidence
13,2026-02-18 19:14:41,10.31.205.39,Unknown,www.bing.com,UDP,65019,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.96,225,PC,Linux/Android,Unknown,-,-
14,2026-02-18 19:14:41,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
15,2026-02-18 19:14:41,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,60414,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,169,PC,Linux/Android,Unknown,-,-
16,2026-02-18 19:14:50,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
17,2026-02-18 19:14:50,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,53821,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
18,2026-02-18 19:14:50,10.31.205.96,Unknown,signaler-pa.clients6.google.com,UDP,53,0,3.28,LOW,GATEWAY_SENSE_01,10.31.205.39,91,PC,Windows,Unknown,-,-
19,2026-02-18 19:14:50,10.31.205.39,Unknown,signaler-pa.clients6.google.com,UDP,63250,0,3.28,LOW,GATEWAY_SENSE_01,10.31.205.96,141,PC,Linux/Android,Unknown,-,-
20,2026-02-18 19:14:51,10.31.205.39,Unknown,signaler-pa.clients6.google.com,UDP,62478,0,3.28,LOW,GATEWAY_SENSE_01,10.31.205.96,119,PC,Linux/Android,Unknown,-,-
21,2026-02-18 19:14:51,10.31.205.96,Unknown,github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,70,PC,Windows,Unknown,-,-
22,2026-02-18 19:14:51,10.31.205.39,Unknown,github.com,UDP,52078,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,70,PC,Linux/Android,Unknown,-,-
23,2026-02-18 19:14:56,10.31.205.96,Unknown,github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,70,PC,Windows,Unknown,-,-
24,2026-02-18 19:14:56,10.31.205.39,Unknown,github.com,UDP,53298,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,70,PC,Linux/Android,Unknown,-,-
25,2026-02-18 19:14:58,10.31.205.39,Unknown,github.com,UDP,60854,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,154,PC,Linux/Android,Unknown,-,-
26,2026-02-18 19:14:58,10.31.205.96,Unknown,browser.events.data.microsoft.com,UDP,53,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.39,93,PC,Windows,Unknown,-,-
27,2026-02-18 19:14:58,10.31.205.39,Unknown,browser.events.data.microsoft.com,UDP,65313,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,259,PC,Linux/Android,Unknown,-,-
28,2026-02-18 19:15:25,10.31.205.96,Unknown,cloudcode-pa.googleapis.com,UDP,53,0,3.08,LOW,GATEWAY_SENSE_01,10.31.205.39,87,PC,Windows,Unknown,-,-
29,2026-02-18 19:15:25,10.31.205.39,Unknown,browser.events.data.microsoft.com,UDP,53516,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,259,PC,Linux/Android,Unknown,-,-
30,2026-02-18 19:15:25,10.31.205.96,Unknown,cloudcode-pa.googleapis.com,UDP,53,0,3.08,LOW,GATEWAY_SENSE_01,10.31.205.39,87,PC,Windows,Unknown,-,-
31,2026-02-18 19:15:25,10.31.205.39,Unknown,cloudcode-pa.googleapis.com,UDP,51893,0,3.08,LOW,GATEWAY_SENSE_01,10.31.205.96,151,PC,Linux/Android,Unknown,-,-
32,2026-02-18 19:15:26,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
33,2026-02-18 19:15:26,10.31.205.39,Unknown,www.google.com,UDP,52344,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,102,PC,Linux/Android,Unknown,-,-
34,2026-02-18 19:15:26,10.31.205.96,Unknown,www.bing.com,UDP,53,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,PC,Windows,Unknown,-,-
35,2026-02-18 19:15:26,10.31.205.96,Unknown,api.github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
36,2026-02-18 19:15:26,10.31.205.96,Unknown,collector.github.com,UDP,53,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
37,2026-02-18 19:15:26,10.31.205.39,Unknown,api.github.com,UDP,58224,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,74,PC,Linux/Android,Unknown,-,-
38,2026-02-18 19:15:26,10.31.205.39,Unknown,collector.github.com,UDP,54020,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.96,123,PC,Linux/Android,Unknown,-,-
39,2026-02-18 19:15:26,10.31.205.39,Unknown,www.bing.com,UDP,59594,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.96,277,PC,Linux/Android,Unknown,-,-
40,2026-02-18 19:15:25,10.31.205.39,Unknown,cloudcode-pa.googleapis.com,UDP,51893,0,3.08,LOW,GATEWAY_SENSE_01,10.31.205.96,151,PC,Linux/Android,Unknown,-,-
41,2026-02-18 19:15:26,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
42,2026-02-18 19:15:26,10.31.205.39,Unknown,www.google.com,UDP,52344,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,102,PC,Linux/Android,Unknown,-,-
43,2026-02-18 19:15:26,10.31.205.96,Unknown,www.bing.com,UDP,53,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,PC,Windows,Unknown,-,-
44,2026-02-18 19:15:26,10.31.205.96,Unknown,api.github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
45,2026-02-18 19:15:26,10.31.205.96,Unknown,collector.github.com,UDP,53,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
46,2026-02-18 19:15:26,10.31.205.39,Unknown,api.github.com,UDP,58224,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,74,PC,Linux/Android,Unknown,-,-
47,2026-02-18 19:15:26,10.31.205.39,Unknown,collector.github.com,UDP,54020,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.96,123,PC,Linux/Android,Unknown,-,-
48,2026-02-18 19:15:26,10.31.205.39,Unknown,www.bing.com,UDP,59594,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.96,277,PC,Linux/Android,Unknown,-,-
49,2026-02-18 19:15:26,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
50,2026-02-18 19:15:26,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
51,2026-02-18 19:15:28,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
52,2026-02-18 19:15:28,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
53,2026-02-18 19:15:28,10.31.205.39,Unknown,chatgpt.com,UDP,55956,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.96,132,PC,Linux/Android,Unknown,-,-
54,2026-02-18 19:15:28,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
55,2026-02-18 19:15:28,10.31.205.39,Unknown,www.google.com,UDP,55297,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,102,PC,Linux/Android,Unknown,-,-
56,2026-02-18 19:15:28,10.31.205.96,Unknown,gemini.google.com,UDP,53,0,2.25,LOW,GATEWAY_SENSE_01,10.31.205.39,77,PC,Windows,Unknown,-,-
57,2026-02-18 19:15:28,10.31.205.96,Unknown,play.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,75,PC,Windows,Unknown,-,-
58,2026-02-18 19:15:28,10.31.205.39,Unknown,gemini.google.com,UDP,56486,0,2.25,LOW,GATEWAY_SENSE_01,10.31.205.96,105,PC,Linux/Android,Unknown,-,-
59,2026-02-18 19:15:28,10.31.205.39,Unknown,chatgpt.com,UDP,55956,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.96,132,PC,Linux/Android,Unknown,-,-
60,2026-02-18 19:15:28,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
61,2026-02-18 19:15:28,10.31.205.39,Unknown,www.google.com,UDP,55297,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,102,PC,Linux/Android,Unknown,-,-
62,2026-02-18 19:15:28,10.31.205.96,Unknown,gemini.google.com,UDP,53,0,2.25,LOW,GATEWAY_SENSE_01,10.31.205.39,77,PC,Windows,Unknown,-,-
63,2026-02-18 19:15:28,10.31.205.96,Unknown,play.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,75,PC,Windows,Unknown,-,-
64,2026-02-18 19:15:28,10.31.205.39,Unknown,gemini.google.com,UDP,56486,0,2.25,LOW,GATEWAY_SENSE_01,10.31.205.96,105,PC,Linux/Android,Unknown,-,-
65,2026-02-18 19:15:28,10.31.205.39,Unknown,play.google.com,UDP,62705,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,103,PC,Linux/Android,Unknown,-,-
66,2026-02-18 19:15:29,10.31.205.39,Unknown,play.google.com,UDP,60810,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,91,PC,Linux/Android,Unknown,-,-
67,2026-02-18 19:15:29,10.31.205.96,Unknown,functional.events.data.microsoft.com,UDP,53,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.39,96,PC,Windows,Unknown,-,-
68,2026-02-18 19:15:29,10.31.205.96,Unknown,api.github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
69,2026-02-18 19:15:28,10.31.205.39,Unknown,play.google.com,UDP,62705,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,103,PC,Linux/Android,Unknown,-,-
70,2026-02-18 19:15:29,10.31.205.39,Unknown,play.google.com,UDP,60810,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,91,PC,Linux/Android,Unknown,-,-
71,2026-02-18 19:15:29,10.31.205.96,Unknown,functional.events.data.microsoft.com,UDP,53,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.39,96,PC,Windows,Unknown,-,-
72,2026-02-18 19:15:29,10.31.205.96,Unknown,api.github.com,UDP,53,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
73,2026-02-18 19:15:29,10.31.205.39,Unknown,api.github.com,UDP,61384,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,74,PC,Linux/Android,Unknown,-,-
74,2026-02-18 19:15:29,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,56044,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,292,PC,Linux/Android,Unknown,-,-
75,2026-02-18 19:15:30,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,56619,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,235,PC,Linux/Android,Unknown,-,-
76,2026-02-18 19:15:30,10.31.205.39,Unknown,api.github.com,UDP,65138,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,158,PC,Linux/Android,Unknown,-,-
77,2026-02-18 19:15:30,10.31.205.96,Unknown,collector.github.com,UDP,53,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
78,2026-02-18 19:15:30,10.31.205.39,Unknown,collector.github.com,UDP,50579,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.96,123,PC,Linux/Android,Unknown,-,-
79,2026-02-18 19:15:29,10.31.205.39,Unknown,api.github.com,UDP,61384,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,74,PC,Linux/Android,Unknown,-,-
80,2026-02-18 19:15:29,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,56044,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,292,PC,Linux/Android,Unknown,-,-
81,2026-02-18 19:15:30,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,56619,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,235,PC,Linux/Android,Unknown,-,-
82,2026-02-18 19:15:30,10.31.205.39,Unknown,api.github.com,UDP,65138,0,2.58,LOW,GATEWAY_SENSE_01,10.31.205.96,158,PC,Linux/Android,Unknown,-,-
83,2026-02-18 19:15:30,10.31.205.96,Unknown,collector.github.com,UDP,53,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
84,2026-02-18 19:15:30,10.31.205.39,Unknown,collector.github.com,UDP,50579,0,2.5,LOW,GATEWAY_SENSE_01,10.31.205.96,123,PC,Linux/Android,Unknown,-,-
85,2026-02-18 19:15:30,10.31.205.96,Unknown,jules.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,76,PC,Windows,Unknown,-,-
86,2026-02-18 19:15:30,10.31.205.39,Unknown,jules.google.com,UDP,55767,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,92,PC,Linux/Android,Unknown,-,-
87,2026-02-18 19:15:30,10.31.205.96,Unknown,jules.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,76,PC,Windows,Unknown,-,-
88,2026-02-18 19:15:30,10.31.205.39,Unknown,jules.google.com,UDP,55767,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,92,PC,Linux/Android,Unknown,-,-
89,2026-02-18 19:15:39,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
90,2026-02-18 19:15:39,10.31.205.96,Unknown,www.google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
91,2026-02-18 19:15:39,10.31.205.39,Unknown,www.google.com,UDP,58369,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,90,PC,Linux/Android,Unknown,-,-
92,2026-02-18 19:15:39,10.31.205.39,Unknown,www.google.com,UDP,58369,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,90,PC,Linux/Android,Unknown,-,-
93,2026-02-18 19:15:41,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
94,2026-02-18 19:15:41,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,61686,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
95,2026-02-18 19:15:41,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
96,2026-02-18 19:15:41,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,61686,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
97,2026-02-18 19:15:49,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
98,2026-02-18 19:15:49,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,58660,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
99,2026-02-18 19:15:51,10.31.205.96,Unknown,ctldl.windowsupdate.com,UDP,53,0,3.39,LOW,GATEWAY_SENSE_01,10.31.205.39,83,PC,Windows,Unknown,-,-
100,2026-02-18 19:15:51,10.31.205.39,Unknown,ctldl.windowsupdate.com,UDP,59283,0,3.39,LOW,GATEWAY_SENSE_01,10.31.205.96,319,PC,Linux/Android,Unknown,-,-
101,2026-02-18 19:15:52,10.31.205.39,Unknown,ctldl.windowsupdate.com,UDP,56464,0,3.39,LOW,GATEWAY_SENSE_01,10.31.205.96,241,PC,Linux/Android,Unknown,-,-
102,2026-02-18 19:15:52,10.31.205.96,Unknown,x1.c.lencr.org,UDP,53,0,2.32,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
103,2026-02-18 19:15:52,10.31.205.39,Unknown,x1.c.lencr.org,UDP,53407,0,2.32,LOW,GATEWAY_SENSE_01,10.31.205.96,219,PC,Linux/Android,Unknown,-,-
104,2026-02-18 19:15:52,10.31.205.96,Unknown,c.pki.goog,UDP,53,0,1.0,LOW,GATEWAY_SENSE_01,10.31.205.39,70,PC,Windows,Unknown,-,-
105,2026-02-18 19:15:52,10.31.205.39,Unknown,c.pki.goog,UDP,56624,0,1.0,LOW,GATEWAY_SENSE_01,10.31.205.96,133,PC,Linux/Android,Unknown,-,-
106,2026-02-18 19:15:54,10.31.205.39,Unknown,c.pki.goog,UDP,49274,0,1.0,LOW,GATEWAY_SENSE_01,10.31.205.96,121,PC,Linux/Android,Unknown,-,-
107,2026-02-18 19:15:54,10.31.205.96,Unknown,google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,70,PC,Windows,Unknown,-,-
108,2026-02-18 19:15:54,10.31.205.39,Unknown,google.com,UDP,57163,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,95,PC,Linux/Android,Unknown,-,-
109,2026-02-18 19:16:01,10.31.205.39,Unknown,google.com,UDP,52809,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,98,PC,Linux/Android,Unknown,-,-
110,2026-02-18 19:16:01,10.31.205.96,Unknown,cdn.jsdelivr.net,UDP,53,0,3.0,LOW,GATEWAY_SENSE_01,10.31.205.39,76,PC,Windows,Unknown,-,-
111,2026-02-18 19:16:01,10.31.205.96,Unknown,fonts.googleapis.com,UDP,53,0,2.92,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
112,2026-02-18 19:16:01,10.31.205.96,Unknown,cdnjs.cloudflare.com,UDP,53,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.39,80,PC,Windows,Unknown,-,-
113,2026-02-18 19:16:01,10.31.205.39,Unknown,cdn.jsdelivr.net,UDP,56961,0,3.0,LOW,GATEWAY_SENSE_01,10.31.205.96,171,PC,Linux/Android,Unknown,-,-
114,2026-02-18 19:16:01,10.31.205.39,Unknown,fonts.googleapis.com,UDP,54864,0,2.92,LOW,GATEWAY_SENSE_01,10.31.205.96,96,PC,Linux/Android,Unknown,-,-
115,2026-02-18 19:16:01,10.31.205.39,Unknown,cdnjs.cloudflare.com,UDP,57180,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,125,PC,Linux/Android,Unknown,-,-
116,2026-02-18 19:16:01,10.31.205.96,Unknown,fonts.gstatic.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,77,PC,Windows,Unknown,-,-
117,2026-02-18 19:16:07,10.31.205.96,Unknown,fonts.gstatic.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,77,PC,Windows,Unknown,-,-
118,2026-02-18 19:16:07,10.31.205.39,Unknown,fonts.gstatic.com,UDP,64058,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.96,93,PC,Linux/Android,Unknown,-,-
119,2026-02-18 19:16:07,10.31.205.96,Unknown,browser.events.data.microsoft.com,UDP,53,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.39,93,PC,Windows,Unknown,-,-
120,2026-02-18 19:16:07,10.31.205.96,Unknown,edge.microsoft.com,UDP,53,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.39,78,PC,Windows,Unknown,-,-
121,2026-02-18 19:16:07,10.31.205.39,Unknown,browser.events.data.microsoft.com,UDP,57650,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,259,PC,Linux/Android,Unknown,-,-
122,2026-02-18 19:16:07,10.31.205.39,Unknown,edge.microsoft.com,UDP,59268,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,202,PC,Linux/Android,Unknown,-,-
123,2026-02-18 19:16:15,10.31.205.39,Unknown,edge.microsoft.com,UDP,56218,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,193,PC,Linux/Android,Unknown,-,-
124,2026-02-18 19:16:15,10.31.205.96,Unknown,v20.events.data.microsoft.com,UDP,53,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.39,89,PC,Windows,Unknown,-,-
125,2026-02-18 19:16:15,10.31.205.39,Unknown,v20.events.data.microsoft.com,UDP,64701,0,2.95,LOW,GATEWAY_SENSE_01,10.31.205.96,226,PC,Linux/Android,Unknown,-,-
126,2026-02-18 19:16:30,10.31.205.96,Unknown,functional.events.data.microsoft.com,UDP,53,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.39,96,PC,Windows,Unknown,-,-
127,2026-02-18 19:16:30,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,58541,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,223,PC,Linux/Android,Unknown,-,-
128,2026-02-18 19:16:38,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,58019,0,3.12,LOW,GATEWAY_SENSE_01,10.31.205.96,278,PC,Linux/Android,Unknown,-,-
129,2026-02-18 19:16:38,10.31.205.96,Unknown,www.bing.com,UDP,53,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,PC,Windows,Unknown,-,-
130,2026-02-18 19:16:38,10.31.205.39,Unknown,www.bing.com,UDP,62097,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.96,254,PC,Linux/Android,Unknown,-,-
131,2026-02-18 19:16:42,10.31.205.39,Unknown,www.bing.com,UDP,49866,0,2.0,LOW,GATEWAY_SENSE_01,10.31.205.96,277,PC,Linux/Android,Unknown,-,-
132,2026-02-18 19:16:42,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
133,2026-02-18 19:16:43,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,61194,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
134,2026-02-18 19:16:43,10.31.205.96,Unknown,event.sider.ai,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
135,2026-02-18 19:16:43,10.31.205.39,Unknown,event.sider.ai,UDP,52717,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,337,PC,Linux/Android,Unknown,-,-
136,2026-02-18 19:16:46,10.31.205.39,Unknown,event.sider.ai,UDP,51554,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.96,234,PC,Linux/Android,Unknown,-,-
137,2026-02-18 19:16:46,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
138,2026-02-18 19:16:49,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,71,PC,Windows,Unknown,-,-
139,2026-02-18 19:16:49,10.31.205.39,Unknown,chatgpt.com,UDP,57190,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.96,99,PC,Linux/Android,Unknown,-,-
140,2026-02-18 19:16:49,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.39,84,PC,Windows,Unknown,-,-
141,2026-02-18 19:16:56,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,60397,0,3.68,LOW,GATEWAY_SENSE_01,10.31.205.96,84,PC,Linux/Android,Unknown,-,-
142,2026-02-18 19:16:56,10.31.205.96,Unknown,ab.chatgpt.com,UDP,53,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.39,74,PC,Windows,Unknown,-,-
143,2026-02-18 19:16:56,10.31.205.39,Unknown,ab.chatgpt.com,UDP,49887,0,2.52,LOW,GATEWAY_SENSE_01,10.31.205.96,106,PC,Linux/Android,Unknown,-,-
144,2026-02-18 19:16:56,10.31.205.96,Unknown,google.com,UDP,53,0,1.92,LOW,GATEWAY_SENSE_01,10.31.205.39,70,PC,Windows,Unknown,-,-
