id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size
50,2026-01-31 20:52:07,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
51,2026-01-31 20:52:14,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
52,2026-01-31 20:52:16,10.154.193.96,LAPTOP,b.a.4.d.e.2.8.c.7.9.7.b.2.2.0.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,,,,,,GATEWAY_SENSE_01,-,0
53,2026-01-31 20:52:32,10.154.193.96,LAPTOP,signaler-pa.clients6.google.com,,,,,,GATEWAY_SENSE_01,-,0
54,2026-01-31 20:52:35,10.154.193.96,LAPTOP,cdn.tailwindcss.com,,,,,,GATEWAY_SENSE_01,-,0
55,2026-01-31 20:52:37,10.154.193.96,LAPTOP,safebrowsing.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
56,2026-01-31 20:52:40,10.154.193.96,LAPTOP,functional.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
57,2026-01-31 20:52:41,10.154.193.96,LAPTOP,cdn.tailwindcss.com,,,,,,GATEWAY_SENSE_01,-,0
58,2026-01-31 20:52:41,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
59,2026-01-31 20:52:52,10.154.193.96,LAPTOP,APAC03.azure-devices.net,,,,,,GATEWAY_SENSE_01,-,0
60,2026-01-31 20:52:52,10.154.193.96,LAPTOP,config.edge.skype.com,,,,,,GATEWAY_SENSE_01,-,0
61,2026-01-31 20:52:53,10.154.193.96,LAPTOP,login.live.com,,,,,,GATEWAY_SENSE_01,-,0
62,2026-01-31 20:52:54,10.154.193.96,LAPTOP,substrate.office.com,,,,,,GATEWAY_SENSE_01,-,0
63,2026-01-31 20:52:54,10.154.193.96,LAPTOP,web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
64,2026-01-31 20:52:55,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
65,2026-01-31 20:52:56,10.154.193.96,LAPTOP,static.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
66,2026-01-31 20:52:57,10.154.193.96,LAPTOP,displaycatalog.mp.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
67,2026-01-31 20:52:59,10.154.193.96,LAPTOP,collections.md.mp.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
68,2026-01-31 20:53:01,10.154.193.96,LAPTOP,eastus-8.in.applicationinsights.azure.com,,,,,,GATEWAY_SENSE_01,-,0
69,2026-01-31 20:53:04,10.154.193.96,LAPTOP,v10.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
70,2026-01-31 20:53:06,10.154.193.96,LAPTOP,_5222._https.web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
71,2026-01-31 20:53:06,10.154.193.96,LAPTOP,web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
72,2026-01-31 20:53:07,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
73,2026-01-31 20:53:09,10.154.193.96,LAPTOP,fe3cr.delivery.mp.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
74,2026-01-31 20:53:12,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
75,2026-01-31 20:53:14,10.154.193.96,LAPTOP,www.bing.com,,,,,,GATEWAY_SENSE_01,-,0
76,2026-01-31 20:53:14,10.154.193.96,LAPTOP,v10.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
77,2026-01-31 20:53:15,10.154.193.96,LAPTOP,graph.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
78,2026-01-31 20:53:28,10.154.193.96,LAPTOP,flows.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
79,2026-01-31 20:53:31,10.154.193.96,LAPTOP,catalog.gamepass.com,,,,,,GATEWAY_SENSE_01,-,0
80,2026-01-31 20:53:38,10.154.193.96,LAPTOP,catalog.gamepass.com,,,,,,GATEWAY_SENSE_01,-,0
81,2026-01-31 20:53:42,10.154.193.96,LAPTOP,graph.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
82,2026-01-31 20:53:43,10.154.193.96,LAPTOP,media-blr1-1.cdn.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
83,2026-01-31 20:53:44,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
84,2026-01-31 20:53:52,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
85,2026-01-31 20:53:59,10.154.193.96,LAPTOP,graph.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
86,2026-01-31 20:54:05,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
87,2026-01-31 20:54:25,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
88,2026-01-31 20:54:41,10.154.193.96,LAPTOP,www.bing.com,,,,,,GATEWAY_SENSE_01,-,0
89,2026-01-31 20:54:47,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
90,2026-01-31 20:54:51,10.154.193.96,LAPTOP,daily-cloudcode-pa.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
91,2026-01-31 20:54:56,10.154.193.96,LAPTOP,static.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
92,2026-01-31 20:54:57,10.154.193.96,LAPTOP,media.fblr24-4.fna.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
93,2026-01-31 20:55:05,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
94,2026-01-31 20:55:06,10.154.193.96,LAPTOP,dit.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
95,2026-01-31 20:55:14,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
96,2026-01-31 20:55:25,10.154.193.96,LAPTOP,APAC03.azure-devices.net,,,,,,GATEWAY_SENSE_01,-,0
97,2026-01-31 20:55:45,10.154.193.96,LAPTOP,web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
98,2026-01-31 20:56:05,10.154.193.96,LAPTOP,v20.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
99,2026-01-31 20:56:06,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
100,2026-01-31 20:56:12,10.154.193.96,LAPTOP,v20.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
101,2026-01-31 20:56:25,10.154.193.96,LAPTOP,wdcp.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
102,2026-01-31 20:56:25,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
103,2026-01-31 20:56:29,10.154.193.96,LAPTOP,www.bing.com,,,,,,GATEWAY_SENSE_01,-,0
104,2026-01-31 20:56:44,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
105,2026-01-31 20:56:49,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
106,2026-01-31 20:56:49,10.154.193.96,LAPTOP,b.a.4.d.e.2.8.c.7.9.7.b.2.2.0.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,,,,,,GATEWAY_SENSE_01,-,0
107,2026-01-31 20:56:53,10.154.193.96,LAPTOP,signaler-pa.clients6.google.com,,,,,,GATEWAY_SENSE_01,-,0
108,2026-01-31 20:56:56,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
109,2026-01-31 20:56:56,10.154.193.96,LAPTOP,fonts.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
110,2026-01-31 20:56:57,10.154.193.96,LAPTOP,unpkg.com,,,,,,GATEWAY_SENSE_01,-,0
111,2026-01-31 20:56:57,10.154.193.96,LAPTOP,fonts.gstatic.com,,,,,,GATEWAY_SENSE_01,-,0
112,2026-01-31 20:57:02,10.154.193.96,LAPTOP,www.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
113,2026-01-31 20:57:02,10.154.193.96,LAPTOP,daily-cloudcode-pa.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
114,2026-01-31 20:57:03,10.154.193.96,LAPTOP,lh3.googleusercontent.com,,,,,,GATEWAY_SENSE_01,-,0
115,2026-01-31 20:57:05,10.154.193.96,LAPTOP,functional.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
116,2026-01-31 20:57:06,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
117,2026-01-31 20:57:08,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
118,2026-01-31 20:57:09,10.154.193.96,LAPTOP,static.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
119,2026-01-31 20:57:13,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
120,2026-01-31 20:57:14,10.154.193.96,LAPTOP,fonts.gstatic.com,,,,,,GATEWAY_SENSE_01,-,0
121,2026-01-31 20:57:14,10.154.193.96,LAPTOP,encrypted-tbn0.gstatic.com,,,,,,GATEWAY_SENSE_01,-,0
122,2026-01-31 20:57:14,10.154.193.96,LAPTOP,ipinfo.io,,,,,,GATEWAY_SENSE_01,-,0
123,2026-01-31 20:57:15,10.154.193.96,LAPTOP,api.weatherapi.com,,,,,,GATEWAY_SENSE_01,-,0
124,2026-01-31 20:57:15,10.154.193.96,LAPTOP,gemini.google.com,,,,,,GATEWAY_SENSE_01,-,0
125,2026-01-31 20:57:15,10.154.193.96,LAPTOP,play.google.com,,,,,,GATEWAY_SENSE_01,-,0
126,2026-01-31 20:57:20,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
127,2026-01-31 20:57:21,10.154.193.96,LAPTOP,gemini.google.com,,,,,,GATEWAY_SENSE_01,-,0
128,2026-01-31 20:57:22,10.154.193.96,LAPTOP,fonts.gstatic.com,,,,,,GATEWAY_SENSE_01,-,0
129,2026-01-31 20:57:22,10.154.193.96,LAPTOP,www.gstatic.com,,,,,,GATEWAY_SENSE_01,-,0
